LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TL,LC,
1715671320.467935,2662745,42963,4,TX,1,100,2024-05-14_12-52-00-437651,486754.7105148,
1715671321.288739,2663528,43099,4,TX,1,100,2024-05-14_12-52-01-237932,486755.5107960,
1715671321.841184,2664055,43186,4,TX,1,100,2024-05-14_12-52-01-804272,486756.0771359,
1715671322.601188,2664780,43307,4,TX,1,100,2024-05-14_12-52-02-570893,486756.8437573,
1715671323.181936,2665334,43383,4,TX,1,100,2024-05-14_12-52-03-138061,486757.4109255,
1715671323.821388,2665944,43487,4,TX,1,100,2024-05-14_12-52-03-804572,486758.0774358,
1715671324.363350,2666461,43573,4,TX,1,100,2024-05-14_12-52-04-337883,486758.6107470,
1715671325.294224,2667349,43725,4,TX,1,100,2024-05-14_12-52-05-137873,486759.4107369,
1715671326.392823,2668397,43894,4,TX,1,100,2024-05-14_12-52-05-671411,486759.9442752,
1715671326.408548,2668412,43897,4,TX,1,100,2024-05-14_12-52-06-337570,486760.6104343,
1715671326.935833,2668915,43986,4,TX,1,100,2024-05-14_12-52-06-904913,486761.1777775,
1715671327.679065,2669624,44105,4,TX,1,100,2024-05-14_12-52-07-637688,486761.9105521,
1715671328.412863,2670324,44214,4,TX,1,100,2024-05-14_12-52-08-237825,486762.5106891,
1715671329.050218,2670932,44320,4,TX,1,100,2024-05-14_12-52-09-004324,486763.2771834,
1715671329.585890,2671443,44405,4,TX,1,100,2024-05-14_12-52-09-537739,486763.8106035,
1715671330.341701,2672164,44524,4,TX,1,100,2024-05-14_12-52-10-237614,486764.5104786,
1715671330.785124,2672587,44594,4,TX,1,100,2024-05-14_12-52-10-771741,486765.0446053,
1715671331.522066,2673290,44713,4,TX,1,100,2024-05-14_12-52-11-504687,486765.7775510,
1715671332.036773,2673781,44800,4,TX,1,100,2024-05-14_12-52-12-004622,486766.2774862,
1715671332.820888,2674529,44923,4,TX,1,100,2024-05-14_12-52-12-804431,486767.0772953,
1715671333.454050,2675133,45024,4,TX,1,100,2024-05-14_12-52-13-404691,486767.6775555,
1715671334.184702,2675830,45131,4,TX,1,100,2024-05-14_12-52-14-137443,486768.4103074,
1715671334.730857,2676351,45217,4,TX,1,100,2024-05-14_12-52-14-638306,486768.9111705,
1715671335.412240,2677001,45321,4,TX,1,100,2024-05-14_12-52-15-339680,486769.6125445,
1715671335.939526,2677504,45408,4,TX,1,100,2024-05-14_12-52-15-904436,486770.1772999,
1715671336.798069,2678323,45545,4,TX,1,100,2024-05-14_12-52-16-637814,486770.9106780,
1715671337.235202,2678740,45613,4,TX,1,100,2024-05-14_12-52-17-204772,486771.4776359,
1715671338.054959,2679522,45751,4,TX,1,100,2024-05-14_12-52-18-004780,486772.2776441,
1715671338.517251,2679963,45820,4,TX,1,100,2024-05-14_12-52-18-504247,486772.7771113,
1715671339.321283,2680730,45948,4,TX,1,100,2024-05-14_12-52-19-270804,486773.5436675,
1715671339.899935,2681282,46035,4,TX,1,100,2024-05-14_12-52-19-837963,486774.1108270,
1715671340.518421,2681872,46136,4,TX,1,100,2024-05-14_12-52-20-505464,486774.7783281,
1715671341.037321,2682367,46224,4,TX,1,100,2024-05-14_12-52-21-004642,486775.2775061,
1715671341.909491,2683199,46360,4,TX,1,100,2024-05-14_12-52-21-837931,486776.1107951,
1715671342.437825,2683703,46444,4,TX,1,100,2024-05-14_12-52-22-405132,486776.6779963,
1715671343.168478,2684400,46567,4,TX,1,100,2024-05-14_12-52-23-105317,486777.3781812,
1715671343.947351,2685143,46686,4,TX,1,100,2024-05-14_12-52-23-638342,486777.9112065,
1715671344.655989,2685819,46777,4,TX,1,100,2024-05-14_12-52-24-438073,486778.7109372,
1715671345.037564,2686183,46814,4,TX,1,100,2024-05-14_12-52-25-004856,486779.2777200,
1715671345.748299,2686861,46921,4,TX,1,100,2024-05-14_12-52-25-671021,486779.9438848,
1715671346.264054,2687353,47006,4,TX,1,100,2024-05-14_12-52-26-238289,486780.5111532,
1715671347.284032,2688326,47159,4,TX,1,100,2024-05-14_12-52-26-937967,486781.2108308,
1715671348.321831,2689316,47330,4,TX,1,100,2024-05-14_12-52-28-238381,486782.5112452,
1715671348.852262,2689822,47417,4,TX,1,100,2024-05-14_12-52-28-804610,486783.0774738,
1715671349.604928,2690540,47519,4,TX,1,100,2024-05-14_12-52-29-537894,486783.8107581,
1715671350.169952,2691079,47595,4,TX,1,100,2024-05-14_12-52-30-038350,486784.3112138,
1715671350.914232,2691789,47717,4,TX,1,100,2024-05-14_12-52-30-838505,486785.1113691,
1715671351.421600,2692273,47787,4,TX,1,100,2024-05-14_12-52-31-405411,486785.6782748,
1715671352.140722,2692959,47905,4,TX,1,100,2024-05-14_12-52-32-071206,486786.3440706,
1715671352.710987,2693503,47993,4,TX,1,100,2024-05-14_12-52-32-671683,486786.9445468,
1715671353.374549,2694136,48097,4,TX,1,100,2024-05-14_12-52-33-338387,486787.6112507,
1715671353.964732,2694699,48186,4,TX,1,100,2024-05-14_12-52-33-937921,486788.2107847,
1715671354.704819,2695405,48303,4,TX,1,100,2024-05-14_12-52-34-671776,486788.9446399,
1715671355.343223,2696014,48378,4,TX,1,100,2024-05-14_12-52-35-271377,486789.5442411,
1715671356.324414,2696950,48517,4,TX,1,100,2024-05-14_12-52-35-972014,486790.2448780,
1715671356.556085,2697171,48553,4,TX,1,100,2024-05-14_12-52-36-537822,486790.8106864,
1715671357.267868,2697850,48657,4,TX,1,100,2024-05-14_12-52-37-205238,486791.4781024,
1715671357.732257,2698293,48731,4,TX,1,100,2024-05-14_12-52-37-705505,486791.9783689,
1715671358.561448,2699084,48866,4,TX,1,100,2024-05-14_12-52-38-538123,486792.8109870,
1715671359.464019,2699945,48970,4,TX,1,100,2024-05-14_12-52-39-137956,486793.4108204,
1715671359.936794,2700396,48991,4,TX,1,100,2024-05-14_12-52-39-772049,486794.0449129,
1715671360.511252,2700944,49048,4,TX,1,100,2024-05-14_12-52-40-304738,486794.5776021,
1715671361.099338,2701505,49127,4,TX,1,100,2024-05-14_12-52-41-038595,486795.3114594,
1715671361.722018,2702099,49229,4,TX,1,100,2024-05-14_12-52-41-605004,486795.8778685,
1715671362.361470,2702709,49333,4,TX,1,100,2024-05-14_12-52-42-304751,486796.5776151,
1715671362.989390,2703308,49438,4,TX,1,100,2024-05-14_12-52-42-838122,486797.1109860,
1715671363.735767,2704020,49555,4,TX,1,100,2024-05-14_12-52-43-672018,486797.9448816,
1715671365.031443,2705256,49758,4,TX,1,100,2024-05-14_12-52-44-905049,486799.1779136,
1715671365.558729,2705759,49846,4,TX,1,100,2024-05-14_12-52-45-471474,486799.7443380,
1715671366.266319,2706434,49939,4,TX,1,100,2024-05-14_12-52-46-171975,486800.4448390,
1715671366.781026,2706925,50023,4,TX,1,100,2024-05-14_12-52-46-737803,486801.0106668,
1715671367.538934,2707648,50147,4,TX,1,100,2024-05-14_12-52-47-471399,486801.7442633,
1715671368.820982,2708871,50347,4,TX,1,100,2024-05-14_12-52-48-071551,486802.3444151,
1715671368.836706,2708886,50350,4,TX,1,100,2024-05-14_12-52-48-705398,486802.9782621,
1715671369.403827,2709427,50438,4,TX,1,100,2024-05-14_12-52-49-271380,486803.5442439,
1715671370.132383,2710122,50556,4,TX,1,100,2024-05-14_12-52-50-071375,486804.3442388,
1715671370.776028,2710736,50660,4,TX,1,100,2024-05-14_12-52-50-604740,486804.8776037,
1715671371.531839,2711457,50767,4,TX,1,100,2024-05-14_12-52-51-338172,486805.6110357,
1715671372.595845,2712472,50941,4,TX,1,100,2024-05-14_12-52-52-572053,486806.8449169,
1715671373.165062,2713015,51028,4,TX,1,100,2024-05-14_12-52-53-138357,486807.4112210,
1715671374.007880,2713819,51164,4,TX,1,100,2024-05-14_12-52-53-937975,486808.2108393,
1715671374.556132,2714342,51249,4,TX,1,100,2024-05-14_12-52-54-471422,486808.7442865,
1715671375.280495,2715033,51370,4,TX,1,100,2024-05-14_12-52-55-138311,486809.4111754,
1715671375.762704,2715493,51440,4,TX,1,100,2024-05-14_12-52-55-738040,486810.0109044,
1715671376.625440,2716316,51578,4,TX,1,100,2024-05-14_12-52-56-504541,486810.7774053,
1715671377.073057,2716743,51635,4,TX,1,100,2024-05-14_12-52-57-038195,486811.3110589,
1715671377.992400,2717620,51759,4,TX,1,100,2024-05-14_12-52-57-771477,486812.0443412,
1715671378.729342,2718323,51879,4,TX,1,100,2024-05-14_12-52-58-271226,486812.5440904,
1715671379.057454,2718636,51931,4,TX,1,100,2024-05-14_12-52-59-004996,486813.2778603,
1715671379.584740,2719139,52016,4,TX,1,100,2024-05-14_12-52-59-538141,486813.8110050,
1715671380.405545,2719922,52137,4,TX,1,100,2024-05-14_12-53-00-304868,486814.5777319,
1715671380.972665,2720463,52225,4,TX,1,100,2024-05-14_12-53-00-905233,486815.1780970,
1715671381.601634,2721063,52326,4,TX,1,100,2024-05-14_12-53-01-538902,486815.8117662,
1715671382.311321,2721740,52421,4,TX,1,100,2024-05-14_12-53-02-138453,486816.4113170,
1715671382.979076,2722377,52528,4,TX,1,100,2024-05-14_12-53-02-871750,486817.1446144,
1715671383.501121,2722875,52615,4,TX,1,100,2024-05-14_12-53-03-438288,486817.7111521,
1715671384.187745,2723530,52719,4,TX,1,100,2024-05-14_12-53-04-137990,486818.4108539,
1715671384.760107,2724076,52803,4,TX,1,100,2024-05-14_12-53-04-671568,486818.9444319,
1715671385.483422,2724766,52924,4,TX,1,100,2024-05-14_12-53-05-438841,486819.7117051,
1715671386.831512,2726052,53128,4,TX,1,100,2024-05-14_12-53-06-771527,486821.0443909,
1715671387.458385,2726650,53231,4,TX,1,100,2024-05-14_12-53-07-371977,486821.6448408,
1715671388.086305,2727249,53303,4,TX,1,100,2024-05-14_12-53-08-038470,486822.3113345,
1715671388.629315,2727767,53390,4,TX,1,100,2024-05-14_12-53-08-605075,486822.8779395,
1715671389.290781,2728398,53495,4,TX,1,100,2024-05-14_12-53-09-272102,486823.5449663,
1715671389.906123,2728985,53596,4,TX,1,100,2024-05-14_12-53-09-839003,486824.1118674,
1715671390.627341,2729673,53700,4,TX,1,100,2024-05-14_12-53-10-571649,486824.8445134,
1715671391.193413,2730213,53786,4,TX,1,100,2024-05-14_12-53-11-172144,486825.4450079,
1715671391.910438,2730897,53906,4,TX,1,100,2024-05-14_12-53-11-872254,486826.1451178,
1715671392.809863,2731755,53946,4,TX,1,100,2024-05-14_12-53-12-371558,486826.6444221,
1715671393.360211,2732280,53993,4,TX,1,100,2024-05-14_12-53-13-138698,486827.4115623,
1715671393.793152,2732693,54065,4,TX,1,100,2024-05-14_12-53-13-739068,486828.0119326,
1715671394.647501,2733508,54199,4,TX,1,100,2024-05-14_12-53-14-471702,486828.7445664,
1715671395.113987,2733953,54270,4,TX,1,100,2024-05-14_12-53-15-038544,486829.3114078,
1715671395.733521,2734544,54373,4,TX,1,100,2024-05-14_12-53-15-705670,486829.9785341,
1715671396.371925,2735153,54474,4,TX,1,100,2024-05-14_12-53-16-305200,486830.5780645,
1715671397.043874,2735794,54578,4,TX,1,100,2024-05-14_12-53-16-971995,486831.2448590,
1715671397.555435,2736282,54665,4,TX,1,100,2024-05-14_12-53-17-505669,486831.7785328,
1715671398.400350,2737088,54802,4,TX,1,100,2024-05-14_12-53-18-304999,486832.5778627,
1715671398.880463,2737546,54862,4,TX,1,100,2024-05-14_12-53-18-804913,486833.0777776,
1715671399.612164,2738244,54982,4,TX,1,100,2024-05-14_12-53-19-572225,486833.8450887,
1715671400.228554,2738832,55084,4,TX,1,100,2024-05-14_12-53-20-172069,486834.4449335,
1715671401.015814,2739583,55203,4,TX,1,100,2024-05-14_12-53-20-905664,486835.1785284,
1715671401.452947,2740000,55273,4,TX,1,100,2024-05-14_12-53-21-439053,486835.7119167,
1715671402.189889,2740703,55394,4,TX,1,100,2024-05-14_12-53-22-138345,486836.4112096,
1715671403.902782,2742337,55652,4,TX,1,100,2024-05-14_12-53-23-405710,486837.6785738,
1715671404.214121,2742634,55690,4,TX,1,100,2024-05-14_12-53-23-971459,486838.2443227,
1715671404.752938,2743148,55777,4,TX,1,100,2024-05-14_12-53-24-738929,486839.0117934,
1715671405.365135,2743732,55881,4,TX,1,100,2024-05-14_12-53-25-271875,486839.5447392,
1715671406.019263,2744356,55983,4,TX,1,100,2024-05-14_12-53-26-005178,486840.2780421,
1715671406.642990,2744951,56086,4,TX,1,100,2024-05-14_12-53-26-572473,486840.8453368,
1715671407.388319,2745662,56203,4,TX,1,100,2024-05-14_12-53-27-306063,486841.5789268,
1715671407.907218,2746157,56293,4,TX,1,100,2024-05-14_12-53-27-838392,486842.1112563,
1715671408.665126,2746880,56413,4,TX,1,100,2024-05-14_12-53-28-572373,486842.8452370,
1715671409.321350,2747506,56502,4,TX,1,100,2024-05-14_12-53-29-171716,486843.4445800,
1715671409.892664,2748051,56592,4,TX,1,100,2024-05-14_12-53-29-872014,486844.1448780,
1715671410.631703,2748756,56694,4,TX,1,100,2024-05-14_12-53-30-438851,486844.7117155,
1715671411.199872,2749298,56784,4,TX,1,100,2024-05-14_12-53-31-105541,486845.3784056,
1715671411.728205,2749802,56868,4,TX,1,100,2024-05-14_12-53-31-672196,486845.9450599,
1715671412.481920,2750521,56990,4,TX,1,100,2024-05-14_12-53-32-372412,486846.6452761,
1715671413.756631,2751737,57192,4,TX,1,100,2024-05-14_12-53-33-672218,486847.9450819,
1715671414.288110,2752244,57279,4,TX,1,100,2024-05-14_12-53-34-271771,486848.5446354,
1715671414.933851,2752860,57372,4,TX,1,100,2024-05-14_12-53-34-905672,486849.1785361,
1715671415.493634,2753394,57457,4,TX,1,100,2024-05-14_12-53-35-471960,486849.7448240,
1715671416.251542,2754117,57578,4,TX,1,100,2024-05-14_12-53-36-238991,486850.5118551,
1715671416.874221,2754711,57678,4,TX,1,100,2024-05-14_12-53-36-771917,486851.0447815,
1715671417.604873,2755408,57800,4,TX,1,100,2024-05-14_12-53-37-538628,486851.8114921,
1715671418.142642,2755921,57888,4,TX,1,100,2024-05-14_12-53-38-072221,486852.3450849,
1715671418.821929,2756569,57990,4,TX,1,100,2024-05-14_12-53-38-805739,486853.0786033,
1715671419.484443,2757201,58094,4,TX,1,100,2024-05-14_12-53-39-405721,486853.6785852,
1715671420.230819,2757913,58203,4,TX,1,100,2024-05-14_12-53-40-072352,486854.3452163,
1715671420.744478,2758403,58288,4,TX,1,100,2024-05-14_12-53-40-605498,486854.8783624,
1715671421.491902,2759116,58409,4,TX,1,100,2024-05-14_12-53-41-438579,486855.7114428,
1715671422.677509,2760247,58596,4,TX,1,100,2024-05-14_12-53-42-039056,486856.3119197,
1715671422.791772,2760356,58617,4,TX,1,100,2024-05-14_12-53-42-705824,486856.9786880,
1715671423.400824,2760937,58719,4,TX,1,100,2024-05-14_12-53-43-238608,486857.5114722,
1715671424.072772,2761578,58820,4,TX,1,100,2024-05-14_12-53-44-005193,486858.2780575,
1715671424.586430,2762068,58907,4,TX,1,100,2024-05-14_12-53-44-538834,486858.8116980,
1715671425.334904,2762782,59028,4,TX,1,100,2024-05-14_12-53-45-272699,486859.5455633,
1715671426.006852,2763423,59118,4,TX,1,100,2024-05-14_12-53-45-839211,486860.1120754,
1715671426.532042,2763924,59205,4,TX,1,100,2024-05-14_12-53-46-505270,486860.7781339,
1715671427.148431,2764512,59307,4,TX,1,100,2024-05-14_12-53-47-105627,486861.3784909,
1715671427.796269,2765130,59411,4,TX,1,100,2024-05-14_12-53-47-772324,486862.0451879,
1715671428.321459,2765631,59496,4,TX,1,100,2024-05-14_12-53-48-271932,486862.5447959,
1715671429.172663,2766443,59634,4,TX,1,100,2024-05-14_12-53-49-105764,486863.3786279,
1715671429.732446,2766977,59721,4,TX,1,100,2024-05-14_12-53-49-705379,486863.9782431,
1715671430.464147,2767675,59839,4,TX,1,100,2024-05-14_12-53-50-405264,486864.6781283,
1715671431.051184,2768235,59915,4,TX,1,100,2024-05-14_12-53-50-971678,486865.2445424,
1715671431.793368,2768943,60035,4,TX,1,100,2024-05-14_12-53-51-672369,486865.9452331,
1715671432.434916,2769555,60139,4,TX,1,100,2024-05-14_12-53-52-271924,486866.5447884,
1715671432.959057,2770055,60225,4,TX,1,100,2024-05-14_12-53-52-939150,486867.2120145,
1715671433.525130,2770595,60311,4,TX,1,100,2024-05-14_12-53-53-505916,486867.7787797,
1715671434.259975,2771296,60431,4,TX,1,100,2024-05-14_12-53-54-238896,486868.5117603,
1715671434.887896,2771895,60535,4,TX,1,100,2024-05-14_12-53-54-805870,486869.0787345,
1715671435.565086,2772541,60637,4,TX,1,100,2024-05-14_12-53-55-538838,486869.8117018,
1715671436.191958,2773139,60728,4,TX,1,100,2024-05-14_12-53-56-039165,486870.3120293,
1715671436.768513,2773689,60815,4,TX,1,100,2024-05-14_12-53-56-739100,486871.0119640,
1715671437.401676,2774293,60920,4,TX,1,100,2024-05-14_12-53-57-339264,486871.6121280,
1715671438.128135,2774986,61040,4,TX,1,100,2024-05-14_12-53-58-106331,486872.3791953,
1715671439.395508,2776195,61243,4,TX,1,100,2024-05-14_12-53-59-372590,486873.6454543,
1715671439.937469,2776712,61328,4,TX,1,100,2024-05-14_12-53-59-905666,486874.1785299,
1715671440.695377,2777435,61447,4,TX,1,100,2024-05-14_12-54-00-672674,486874.9455383,
1715671441.336926,2778047,61550,4,TX,1,100,2024-05-14_12-54-01-272180,486875.5450444,
1715671441.993150,2778673,61642,4,TX,1,100,2024-05-14_12-54-01-972659,486876.2455231,
1715671442.648326,2779298,61732,4,TX,1,100,2024-05-14_12-54-02-539008,486876.8118718,
1715671443.289875,2779910,61834,4,TX,1,100,2024-05-14_12-54-03-206074,486877.4789386,
1715671443.815064,2780411,61921,4,TX,1,100,2024-05-14_12-54-03-772036,486878.0448998,
1715671444.545716,2781108,62040,4,TX,1,100,2024-05-14_12-54-04-472243,486878.7451068,
1715671445.090823,2781628,62125,4,TX,1,100,2024-05-14_12-54-05-072904,486879.3457683,
1715671445.834055,2782337,62246,4,TX,1,100,2024-05-14_12-54-05-806018,486880.0788821,
1715671447.115055,2783559,62436,4,TX,1,100,2024-05-14_12-54-07-072428,486881.3452922,
1715671447.624520,2784045,62524,4,TX,1,100,2024-05-14_12-54-07-605446,486881.8783105,
1715671448.374042,2784760,62645,4,TX,1,100,2024-05-14_12-54-08-339171,486882.6120354,
1715671449.012445,2785369,62746,4,TX,1,100,2024-05-14_12-54-08-872888,486883.1457518,
1715671449.796560,2786117,62867,4,TX,1,100,2024-05-14_12-54-09-706232,486883.9790964,
1715671450.328039,2786624,62952,4,TX,1,100,2024-05-14_12-54-10-306393,486884.5792575,
1715671451.156182,2787414,63088,4,TX,1,100,2024-05-14_12-54-11-106297,486885.3791607,
1715671451.726447,2787958,63176,4,TX,1,100,2024-05-14_12-54-11-672907,486885.9457714,
1715671452.415168,2788615,63267,4,TX,1,100,2024-05-14_12-54-12-372819,486886.6456827,
1715671452.930923,2789107,63355,4,TX,1,100,2024-05-14_12-54-12-906149,486887.1790134,
1715671453.675203,2789817,63475,4,TX,1,100,2024-05-14_12-54-13-639000,486887.9118645,
1715671454.318848,2790431,63577,4,TX,1,100,2024-05-14_12-54-14-205826,486888.4786897,
1715671454.952010,2791035,63679,4,TX,1,100,2024-05-14_12-54-14-938852,486889.2117166,
1715671455.508648,2791566,63766,4,TX,1,100,2024-05-14_12-54-15-472206,486889.7450704,
1715671456.240348,2792264,63885,4,TX,1,100,2024-05-14_12-54-16-172109,486890.4449731,
1715671456.785455,2792784,63971,4,TX,1,100,2024-05-14_12-54-16-772825,486891.0456894,
1715671457.661819,2793620,64098,4,TX,1,100,2024-05-14_12-54-17-439389,486891.7122527,
1715671458.071697,2794011,64155,4,TX,1,100,2024-05-14_12-54-18-006563,486892.2794270,
1715671458.803397,2794709,64271,4,TX,1,100,2024-05-14_12-54-18-739374,486893.0122386,
1715671459.422932,2795300,64375,4,TX,1,100,2024-05-14_12-54-19-338860,486893.6117237,
1715671460.168260,2796011,64496,4,TX,1,100,2024-05-14_12-54-20-005838,486894.2787024,
1715671460.604346,2796427,64564,4,TX,1,100,2024-05-14_12-54-20-573024,486894.8458886,
1715671461.384267,2797171,64686,4,TX,1,100,2024-05-14_12-54-21-372637,486895.6455009,
1715671461.923084,2797685,64770,4,TX,1,100,2024-05-14_12-54-21-906310,486896.1791738,
1715671462.685185,2798412,64891,4,TX,1,100,2024-05-14_12-54-22-672307,486896.9451709,
1715671463.318347,2799016,64983,4,TX,1,100,2024-05-14_12-54-23-239677,486897.5125407,
1715671463.981910,2799649,65085,4,TX,1,100,2024-05-14_12-54-23-872669,486898.1455332,
1715671464.532258,2800174,65173,4,TX,1,100,2024-05-14_12-54-24-405360,486898.6782246,
1715671465.355159,2800959,65308,4,TX,1,100,2024-05-14_12-54-25-206396,486899.4792600,
1715671465.904459,2801483,65395,4,TX,1,100,2024-05-14_12-54-25-772896,486900.0457605,
1715671466.544959,2802094,65499,4,TX,1,100,2024-05-14_12-54-26-472757,486900.7456208,
1715671467.833297,2803323,166,4,TX,1,100,2024-05-14_12-54-27-739065,486902.0119295,
1715671468.474846,2803935,273,4,TX,1,100,2024-05-14_12-54-28-339711,486902.6125749,
1715671469.012614,2804448,359,4,TX,1,100,2024-05-14_12-54-29-006062,486903.2789262,
1715671469.629004,2805036,463,4,TX,1,100,2024-05-14_12-54-29-605824,486903.8786884,
1715671470.355463,2805729,581,4,TX,1,100,2024-05-14_12-54-30-306222,486904.5790858,
1715671470.900570,2806249,667,4,TX,1,100,2024-05-14_12-54-30-839416,486905.1122804,
1715671471.580905,2806898,770,4,TX,1,100,2024-05-14_12-54-31-539428,486905.8122917,
1715671472.199391,2807488,874,4,TX,1,100,2024-05-14_12-54-32-139667,486906.4125314,
1715671472.933188,2808188,994,4,TX,1,100,2024-05-14_12-54-32-906102,486907.1789666,
1715671473.570544,2808796,1097,4,TX,1,100,2024-05-14_12-54-33-473032,486907.7458958,
1715671474.257168,2809451,1205,4,TX,1,100,2024-05-14_12-54-34-205765,486908.4786288,
1715671474.779212,2809949,1273,4,TX,1,100,2024-05-14_12-54-34-738941,486909.0118052,
1715671475.537120,2810672,1390,4,TX,1,100,2024-05-14_12-54-35-472942,486909.7458064,
1715671476.082227,2811192,1476,4,TX,1,100,2024-05-14_12-54-36-039222,486910.3120858,
